,latitude,longitude
2632,35.0073697,-80.94507589999999
2633,31.9685988,-99.9018131
2634,34.5199402,-105.8700901
2635,39.5015244,-77.8526361
2636,35.79154,-78.7811169
2637,21.4389123,-158.0000565
2638,38.9071923,-77.0368707
2639,34.74153680000001,-120.0928127
2640,36.0404924,-95.9618958
2641,42.2639098,-88.84426739999999
2642,30.6953657,-88.0398912
2643,39.7409826,-75.69234639999999
2644,41.2033216,-77.1945247
2645,32.2226066,-110.9747108
2646,45.6257379,-122.6760886
2647,32.7766642,-96.79698789999999
2648,36.1418609,-95.95891030000001
2649,47.30732279999999,-122.2284532
2650,39.926813,-75.0246312
2651,37.09024,-95.712891
2652,34.0297895,-118.2117257
2653,38.5815719,-121.4943996
2654,36.4012037,-93.7379667
2655,37.0464855,-95.64769509999999
2656,37.09024,-95.712891
2657,36.7377981,-119.7871247
2658,37.09024,-95.712891
2659,34.0522342,-118.2436849
2660,39.2903848,-76.6121893
2661,40.51697670000001,-80.22134770000001
2662,30.6794306,-88.0408394
2663,41.8781136,-87.6297982
2664,39.8964641,-80.1792299
2665,34.0522342,-118.2436849
2666,32.3182314,-86.902298
2667,42.4072107,-71.3824374
2668,39.768403,-86.158068
2669,36.778261,-119.4179324
2670,43.62277479999999,-87.7945323
2671,41.8781136,-87.6297982
2672,37.09024,-95.712891
2673,42.4072107,-71.3824374
2674,37.2248874,-95.7083943
2675,37.08422710000001,-94.51328099999999
2676,35.5377014,-97.5679681
2677,37.0464855,-95.64769509999999
2678,29.7604267,-95.3698028
2679,34.0489281,-111.0937311
2680,37.09024,-95.712891
2681,44.4905433,-73.11122069999999
2682,35.5377014,-97.5679681
2683,40.4172871,-82.90712300000001
2684,39.1031182,-84.5120196
2685,32.2226066,-110.9747108
2686,33.296224,-86.8436004
2687,30.9842977,-91.96233269999999
2688,32.715738,-117.1610838
2689,29.7604267,-95.3698028
2690,30.3058611,-90.9723583
2691,36.778261,-119.4179324
2692,37.9588109,-119.1194897
2693,31.9685988,-99.9018131
2694,40.7127761,-74.0059544
2695,37.8393332,-84.2700179
2696,36.778261,-119.4179324
2697,47.6062095,-122.3320708
2698,37.2321077,-95.7243335
2699,37.8393332,-84.2700179
2700,38.9438657,-95.2496529
2701,36.778261,-119.4179324
2702,34.9592083,-116.419389
2703,36.778261,-119.4179324
2704,31.4676687,-97.1147225
2705,40.6331249,-89.3985283
2706,36.2443012,-80.8484043
2707,38.6785145,-121.2257818
2708,40.7127761,-74.0059544
2709,35.0526641,-78.87835849999999
2710,36.3341834,-94.1245969
2711,40.7127753,-74.0059728
2712,36.355503,-94.11977139999999
2713,43.0382018,-87.9115752
2714,37.8043514,-122.2711639
2715,44.9537029,-93.0899578
2716,37.7974273,-121.2160526
2717,36.1699412,-115.1398296
2718,47.8209301,-122.3151314
2719,41.8781136,-87.6297982
2720,32.2226066,-110.9747108
2721,30.9842977,-91.96233269999999
2722,36.1699412,-115.1398296
2723,42.2639098,-88.84426739999999
2724,43.8041334,-120.5542012
2725,42.3736158,-71.10973349999999
2726,33.8839926,-84.51437609999999
2727,42.88644679999999,-78.8783689
2728,39.1031182,-84.5120196
2729,33.9966796,-117.7231451
2730,30.7235263,-95.55077709999999
2731,41.8781136,-87.6297982
2732,47.6062095,-122.3320708
2733,42.4072107,-71.3824374
2734,40.8115504,-73.9464769
2735,46.8796822,-110.3625658
2736,33.7700504,-118.1937395
2737,36.1626638,-86.7816016
2738,37.09024,-95.712891
2739,37.09024,-95.712891
2740,42.4072107,-71.3824374
2741,37.09024,-95.712891
2742,37.7982799,-122.3778182
2743,37.9832553,-121.8677352
2744,34.1361187,-117.865339
2745,41.3450547,-81.528452
2746,35.1495343,-90.0489801
2747,39.9611755,-82.99879419999999
2748,31.9685988,-99.9018131
2749,38.5976262,-80.4549026
2750,37.09024,-95.712891
2751,42.4072107,-71.3824374
2752,40.0583238,-74.4056612
2753,41.8019705,-89.68117989999999
2754,39.7953542,-86.2353006
2755,37.0366406,-95.6714121
2756,37.4946568,-120.8465941
2757,39.792738,-86.250822
2758,38.5944193,-90.51103859999999
2759,41.9203337,-79.6403287
2760,41.3804981,-70.645473
2761,38.6270025,-90.19940419999999
2762,42.3736158,-71.10973349999999
2763,44.5319,-89.5341
2764,33.9791793,-118.032844
2765,34.0555693,-117.1825381
2766,34.1442616,-118.0019482
2767,33.8548935,-86.6411665
2768,34.1477849,-118.1445155
2769,38.9326436,-95.69284309999999
2770,39.7392358,-104.990251
2771,36.1892619,-95.95706729999999
2772,37.6793968,-122.1267054
2773,40.7830603,-73.9712488
2774,38.9071923,-77.0368707
2775,33.3111632,-111.8417235
2776,41.8780025,-93.097702
2777,40.4172871,-82.90712300000001
2778,42.4072107,-71.3824374
2779,37.9588109,-119.1194897
2780,34.7303688,-86.5861037
2781,29.4241219,-98.49362819999999
2782,37.387474,-122.0575434
2783,39.7392358,-104.990251
2784,37.09024,-95.712891
2785,35.5377014,-97.5679681
2786,37.09024,-95.712891
2787,39.1031182,-84.5120196
2788,42.4072107,-71.3824374
2789,40.7127753,-74.0059728
2790,42.3600825,-71.0588801
2791,42.4072107,-71.3824374
2792,37.09024,-95.712891
2793,45.5051064,-122.6750261
2794,35.971628,-77.971121
2795,40.813616,-96.7025955
2796,40.788434,-74.1331988
2797,40.8759235,-75.7324127
2798,42.3600825,-71.0588801
2799,47.7510741,-120.7401385
2800,40.7127753,-74.0059728
2801,42.3600825,-71.0588801
2802,34.0489281,-111.0937311
2803,37.09024,-95.712891
2804,39.0457549,-76.64127119999999
2805,37.09024,-95.712891
2806,36.1699412,-115.1398296
2807,42.4072107,-71.3824374
2808,40.7643574,-73.92346189999999
2809,40.6331249,-89.3985283
2810,35.4675602,-97.5164276
2811,42.2376482,-96.4723119
2812,40.00165760000001,-83.01972789999999
2813,38.5976262,-80.4549026
2814,47.6062095,-122.3320708
2815,33.7489954,-84.3879824
2816,30.6953657,-88.0398912
2817,37.4418834,-122.1430195
2818,29.7604267,-95.3698028
2819,33.7489954,-84.3879824
2820,41.6032207,-73.087749
2821,33.5185892,-86.8103567
2822,37.114845,-81.526978
2823,42.4072107,-71.3824374
2824,35.1495343,-90.0489801
2825,36.1626638,-86.7816016
2826,41.2033216,-77.1945247
2827,34.7464809,-92.28959479999999
2828,31.9685988,-99.9018131
2829,38.9992733,-94.591352
2830,40.66772479999999,-111.9388258
2831,37.09024,-95.712891
2832,34.0522342,-118.2436849
2833,39.768403,-86.158068
2834,32.715738,-117.1610838
2835,41.6259211,-71.2134231
2836,32.2226066,-110.9747108
2837,27.8005828,-97.39638099999999
2838,42.4072107,-71.3824374
2839,38.9071923,-77.0368707
2840,34.0522342,-118.2436849
2841,33.7454725,-117.867653
2842,37.09024,-95.712891
2843,37.09024,-95.712891
2844,34.4208305,-119.6981901
2845,40.546872,-122.30338
2846,38.8338816,-104.8213634
2847,34.0919452,-118.6021321
2848,31.9685988,-99.9018131
2849,39.1031182,-84.5120196
2850,40.7127753,-74.0059728
2851,41.2033216,-77.1945247
2852,42.3600825,-71.0588801
2853,31.9685988,-99.9018131
2854,34.5645371,-92.586828
2855,47.7510741,-120.7401385
2856,38.92593970000001,-79.8467349
2857,39.5500507,-105.7820674
2858,33.7174708,-117.8311428
2859,34.0522342,-118.2436849
2860,40.4172871,-82.90712300000001
2861,36.1946784,-81.87799509999999
2862,35.0048102,-92.8026673
2863,34.5199402,-105.8700901
2864,35.9250637,-86.8688899
2865,42.3600825,-71.0588801
2866,39.3209801,-111.0937311
2867,34.0522342,-118.2436849
2868,38.8375215,-120.8958242
2869,37.09024,-95.712891
2870,40.9125992,-73.8370786
2871,45.3035509,-93.23351249999999
2872,39.2903848,-76.6121893
2873,40.4842027,-88.99368729999999
2874,29.7604267,-95.3698028
2875,37.7749295,-122.4194155
2876,36.351186,-96.0055787
2877,35.1495343,-90.0489801
2878,30.42130899999999,-87.2169149
2879,44.977753,-93.2650108
2880,39.0997265,-94.5785667
2881,40.4764166,-90.6871341
2882,31.9685988,-99.9018131
2883,37.4172111,-95.68158269999999
2884,45.5266757,-122.6807495
2885,39.2903848,-76.6121893
2886,43.6150186,-116.2023137
2887,27.6648274,-81.5157535
2888,31.9685988,-99.9018131
2889,38.6764777,-81.66012789999999
2890,27.7676008,-82.64029149999999
2891,34.5199402,-105.8700901
2892,34.131696,-118.344319
2893,37.8287218,-92.1053864
2894,32.1656221,-82.9000751
2895,31.9685988,-99.9018131
2896,37.2934681,-80.05476259999999
2897,45.3035509,-93.23351249999999
2898,37.09024,-95.712891
2899,43.8041334,-120.5542012
2900,34.0928092,-118.3286614
2901,40.45940210000001,-74.360846
2902,27.4989278,-82.5748194
2903,29.95106579999999,-90.0715323
2904,34.0522342,-118.2436849
2905,36.361857,-82.39141699999999
2906,40.749747,-73.9357982
2907,40.6781784,-73.9441579
2908,40.4172871,-82.90712300000001
2909,47.7510741,-120.7401385
2910,32.7764749,-79.93105120000001
2911,27.950575,-82.4571776
2912,37.09024,-95.712891
2913,37.09024,-95.712891
2914,38.5950532,-90.54623389999999
2915,41.8781136,-87.6297982
2916,30.2240897,-92.0198427
2917,36.1699412,-115.1398296
2918,41.0814447,-81.51900529999999
2919,29.7938357,-95.5004012
2920,36.7377981,-119.7871247
2921,37.2934681,-80.05476259999999
2922,37.09024,-95.712891
2923,44.2619309,-88.41538469999999
2924,30.267153,-97.7430608
2925,36.778261,-119.4179324
2926,41.8239891,-71.4128343
2927,32.7078751,-96.9209135
2928,38.9784453,-76.4921829
2929,39.0839973,-77.1527578
2930,35.2270869,-80.8431267
2931,34.1361187,-117.865339
2932,37.09024,-95.712891
2933,34.1704513,-118.1493545
2934,37.09024,-95.712891
2935,39.7807341,-75.5443026
2936,37.09024,-95.712891
2937,40.2671941,-86.1349019
2938,39.7475282,-104.9947849
2939,43.7844397,-88.7878678
2940,27.6648274,-81.5157535
2941,28.5999998,-81.33923519999999
2942,30.3609069,-97.9526035
2943,37.8393332,-84.2700179
2944,31.7618778,-106.4850217
2945,37.09024,-95.712891
2946,33.8302961,-116.5452921
2947,44.7656804,-96.3864428
2948,46.729553,-94.6858998
2949,33.8302961,-116.5452921
2950,27.950575,-82.4571776
2951,36.778261,-119.4179324
2952,36.2786587,-94.30429400000001
2953,29.7604267,-95.3698028
2954,34.0522342,-118.2436849
2955,36.733896,-95.93109899999999
2956,41.2033216,-77.1945247
2957,39.7392358,-104.990251
2958,45.5051064,-122.6750261
2959,40.86549,-73.927269
2960,32.7078751,-96.9209135
2961,33.4255104,-111.9400054
2962,41.5731442,-87.7932939
2963,40.7735649,-73.9565551
2964,41.4730948,-87.0611412
2965,33.5940661,-117.23681
2966,33.5778631,-101.8551665
2967,29.4241219,-98.49362819999999
2968,40.4172871,-82.90712300000001
2969,38.907462,-77.03806999999999
2970,32.1731526,-91.72440019999999
2971,40.7127753,-74.0059728
2972,47.7510741,-120.7401385
2973,34.0489281,-111.0937311
2974,45.5579451,-94.16324039999999
2975,35.5174913,-86.5804473
2976,42.3600825,-71.0588801
2977,38.3358593,-81.6124529
2978,40.4172871,-82.90712300000001
2979,37.2263485,-95.74570759999999
2980,38.9610151,-77.06620889999999
2981,30.9842977,-91.96233269999999
2982,40.789142,-73.13496099999999
2983,47.6062095,-122.3320708
2984,37.09024,-95.712891
2985,37.9588109,-119.1194897
2986,34.2163937,-119.0376023
2987,36.3341834,-94.1245969
2988,34.0522342,-118.2436849
2989,34.7303688,-86.5861037
2990,40.6331249,-89.3985283
2991,31.9685988,-99.9018131
2992,38.9610151,-77.06620889999999
2993,42.4072107,-71.3824374
2994,32.2226066,-110.9747108
2995,40.7127753,-74.0059728
2996,40.2859239,-76.65024679999999
2997,43.0389025,-87.9064736
2998,36.778261,-119.4179324
2999,37.09024,-95.712891
3000,30.2841224,-81.3961338
3001,27.6648274,-81.5157535
3002,47.6062095,-122.3320708
3003,47.6062095,-122.3320708
3004,37.09024,-95.712891
3005,43.0717552,-70.7625532
3006,40.7127753,-74.0059728
3007,41.2033216,-77.1945247
3008,36.29226130000001,-95.8420924
3009,37.09024,-95.712891
3010,42.9633599,-85.6680863
3011,32.2226066,-110.9747108
3012,38.8375215,-120.8958242
3013,31.9685988,-99.9018131
3014,34.0522342,-118.2436849
3015,27.6648274,-81.5157535
3016,40.44062479999999,-79.9958864
3017,29.95106579999999,-90.0715323
3018,34.3704884,-119.1390642
3019,34.0522342,-118.2436849
3020,39.1312555,-77.1896999
3021,42.9633599,-85.6680863
3022,43.1938516,-71.5723953
3023,30.6332618,-97.6779842
3024,47.6062095,-122.3320708
3025,40.713841,-73.950864
3026,38.6270025,-90.19940419999999
3027,34.5199402,-105.8700901
3028,36.778261,-119.4179324
3029,37.7976052,-122.4065996
3030,31.9685988,-99.9018131
3031,36.778261,-119.4179324
3032,32.6470969,-83.7157417
3033,38.9108325,-75.52766989999999
3034,40.7127753,-74.0059728
3035,33.959319,-81.10898399999999
3036,42.331427,-83.0457538
3037,34.9592083,-116.419389
3038,43.15657789999999,-77.6088465
3039,33.4483771,-112.0740373
3040,43.0389025,-87.9064736
3041,33.5185892,-86.8103567
3042,33.4500425,-112.259321
3043,29.4241219,-98.49362819999999
3044,41.0589855,-74.0218063
3045,34.4480495,-119.242889
3046,37.4315734,-78.6568942
3047,35.4495065,-97.3967019
3048,37.3433797,-121.9186999
3049,34.0522342,-118.2436849
3050,39.9611755,-82.99879419999999
3051,34.005719,-118.2882454
3052,40.8447819,-73.8648268
3053,34.0928092,-118.3286614
3054,39.1073317,-76.57107529999999
3055,42.4792618,-71.1522765
3056,30.4043607,-90.1570232
3057,36.1016875,-115.1849824
3058,27.8005828,-97.39638099999999
3059,40.7525743,-73.9498691
3060,34.74153680000001,-120.0928127
3061,39.3209801,-111.0937311
3062,41.8781136,-87.6297982
3063,27.3364347,-82.53065269999999
3064,39.1031182,-84.5120196
3065,31.9685988,-99.9018131
3066,39.0532974,-94.5907857
3067,39.7392358,-104.990251
3068,31.9685988,-99.9018131
3069,43.7760749,-110.9664976
3070,32.7554883,-97.3307658
3071,33.7174708,-117.8311428
3072,40.0583238,-74.4056612
3073,39.7083789,-91.35848159999999
3074,27.6648274,-81.5157535
3075,26.3013917,-80.6326916
3076,31.7618778,-106.4850217
3077,43.6590993,-70.2568189
3078,40.4642335,-80.60090579999999
3079,45.6769979,-111.0429339
3080,29.95106579999999,-90.0715323
3081,25.7733516,-80.1975358
3082,42.3600825,-71.0588801
3083,36.1626638,-86.7816016
3084,42.3600825,-71.0588801
3085,42.7903923,-86.1084568
3086,45.5051064,-122.6750261
3087,37.09024,-95.712891
3088,34.749056,-92.2806358
3089,37.09024,-95.712891
3090,37.8393332,-84.2700179
3091,39.5500507,-105.7820674
3092,33.836081,-81.1637245
3093,30.4236556,-86.69497109999999
3094,40.2671941,-86.1349019
3095,33.8798386,-118.3812562
3096,39.011902,-98.4842465
3097,46.78667189999999,-92.1004852
3098,39.3995008,-84.5613355
3099,47.7510741,-120.7401385
3100,37.09024,-95.712891
3101,46.78667189999999,-92.1004852
3102,31.8895449,-106.4275374
3103,38.0405837,-84.5037164
3104,47.6062095,-122.3320708
3105,37.09024,-95.712891
3106,47.7510741,-120.7401385
3107,44.5588028,-72.57784149999999
3108,32.8998091,-97.0403352
3109,34.0489281,-111.0937311
3110,32.2226066,-110.9747108
3111,41.9294736,-88.75036469999999
3112,37.4315734,-78.6568942
3113,36.7024771,-97.0823977
3114,37.09024,-95.712891
3115,36.778261,-119.4179324
3116,32.6454116,-85.3782795
3117,34.1382069,-80.9461996
3118,33.5185892,-86.8103567
3119,26.007765,-80.2962555
3120,37.2934681,-80.05476259999999
3121,37.8043514,-122.2711639
3122,37.2934681,-80.05476259999999
3123,37.3664814,-95.2644709
3124,42.3600825,-71.0588801
3125,30.267153,-97.7430608
3126,41.6032207,-73.087749
3127,35.5174913,-86.5804473
3128,39.5500507,-105.7820674
3129,34.0522342,-118.2436849
3130,25.7616798,-80.1917902
3131,36.1699412,-115.1398296
3132,37.09024,-95.712891
3133,37.09024,-95.712891
3134,41.7508391,-88.1535352
3135,28.1461248,-82.7567679
3136,34.0522342,-118.2436849
3137,37.09024,-95.712891
3138,40.6331249,-89.3985283
3139,31.9685988,-99.9018131
3140,43.5976309,-117.1431812
3141,40.7127753,-74.0059728
3142,41.8781136,-87.6297982
3143,33.4255104,-111.9400054
3144,42.8986791,-75.6401825
3145,38.8338816,-104.8213634
3146,29.95106579999999,-90.0715323
3147,37.09024,-95.712891
3148,40.5294058,-75.3936935
3149,36.778261,-119.4179324
3150,37.7749295,-122.4194155
3151,38.5815719,-121.4943996
3152,32.2226066,-110.9747108
3153,37.9715592,-87.5710898
3154,34.1336186,-117.9075627
3155,42.331427,-83.0457538
3156,39.011902,-98.4842465
3157,37.09024,-95.712891
3158,40.7830603,-73.9712488
3159,39.9525839,-75.1652215
3160,36.1699412,-115.1398296
3161,40.7060268,-74.00883010000001
3162,32.2226066,-110.9747108
3163,31.9685988,-99.9018131
3164,41.0814447,-81.51900529999999
3165,39.7589478,-84.1916069
3166,43.0481221,-76.14742439999999
3167,42.884064,-78.8765025
3168,44.3148443,-85.60236429999999
3169,37.09024,-95.712891
3170,41.690033,-86.7794311
3171,40.7127753,-74.0059728
3172,40.816453,-79.5219893
3173,47.5514926,-101.0020119
3174,35.463494,-97.4107128
3175,37.09024,-95.712891
3176,32.715738,-117.1610838
3177,40.7060268,-74.00883010000001
3178,34.9592083,-116.419389
3179,31.9685988,-99.9018131
3180,40.2671941,-86.1349019
3181,32.77992330000001,-96.8086112
3182,30.1765914,-85.8054879
3183,40.2671941,-86.1349019
3184,36.778261,-119.4179324
3185,41.8781136,-87.6297982
3186,42.2495321,-71.0661653
3187,40.7144279,-73.9594438
3188,32.715738,-117.1610838
3189,32.7203477,-96.8743083
3190,38.05005490000001,-97.3453816
3191,40.7127753,-74.0059728
3192,38.187665,-85.81922899999999
3193,30.267153,-97.7430608
3194,38.9071923,-77.0368707
3195,30.9842977,-91.96233269999999
3196,27.2730492,-80.3582261
3197,37.5407246,-77.4360481
3198,36.778261,-119.4179324
3199,38.930528,-94.640721
3200,36.1699412,-115.1398296
3201,33.836081,-81.1637245
3202,43.7886529,-91.2365411
3203,36.778261,-119.4179324
3204,40.8965776,-73.8643541
3205,39.5500507,-105.7820674
3206,43.5944677,-83.8888647
3207,38.8375215,-120.8958242
3208,35.9101438,-79.0752895
3209,40.7643574,-73.92346189999999
3210,35.7212689,-77.9155395
3211,34.0522342,-118.2436849
3212,41.8780025,-93.097702
3213,19.8967662,-155.5827818
3214,30.64851909999999,-91.1564961
3215,35.1495343,-90.0489801
3216,39.1031182,-84.5120196
3217,29.9012437,-81.31243409999999
3218,38.5024689,-122.2653887
3219,42.4072107,-71.3824374
3220,36.1699412,-115.1398296
3221,35.0077519,-97.092877
3222,39.7392358,-104.990251
3223,29.9012437,-81.31243409999999
3224,34.0234337,-84.6154897
3225,38.9071923,-77.0368707
3226,35.3692877,-81.9567716
3227,32.715738,-117.1610838
3228,41.6611277,-91.5301683
3229,34.00350540000001,-117.8868759
3230,37.8043514,-122.2711639
3231,42.4072107,-71.3824374
3232,35.7795897,-78.6381787
3233,40.7127753,-74.0059728
3234,42.4072107,-71.3824374
3235,34.0522342,-118.2436849
3236,34.0522342,-118.2436849
3237,31.0907338,-88.2280622
3238,34.0489281,-111.0937311
3239,29.7604267,-95.3698028
3240,42.1584324,-71.1447732
3241,40.2671941,-86.1349019
3242,30.4355884,-84.2658134
3243,40.7127753,-74.0059728
3244,32.7554883,-97.3307658
3245,40.2671941,-86.1349019
3246,37.09024,-95.712891
3247,32.9341893,-97.229298
3248,29.9007715,-90.0956887
3249,41.49932,-81.6943605
3250,37.2266829,-95.71621599999999
3251,44.5645659,-123.2620435
3252,42.3381437,-71.0475773
3253,34.0522342,-118.2436849
3254,39.3209801,-111.0937311
3255,30.267153,-97.7430608
3256,40.7127753,-74.0059728
3257,40.6781784,-73.9441579
3258,32.7554883,-97.3307658
3259,45.5051064,-122.6750261
3260,33.7489954,-84.3879824
3261,40.44062479999999,-79.9958864
3262,30.3935337,-86.4957833
3263,32.9341893,-97.229298
3264,40.7127753,-74.0059728
3265,37.7749295,-122.4194155
3266,38.8375215,-120.8958242
3267,35.5174913,-86.5804473
3268,47.6062095,-122.3320708
3269,36.0726354,-79.7919754
3270,37.09024,-95.712891
3271,30.267153,-97.7430608
3272,32.715738,-117.1610838
3273,30.267153,-97.7430608
3274,41.0431501,-75.12740029999999
3275,41.8781136,-87.6297982
3276,33.7489954,-84.3879824
3277,36.778261,-119.4179324
3278,41.2033216,-77.1945247
3279,36.778261,-119.4179324
3280,31.9685988,-99.9018131
3281,40.7127753,-74.0059728
3282,33.0362218,-85.0322444
3283,38.0405837,-84.5037164
3284,27.6648274,-81.5157535
3285,46.6540153,-120.5300666
3286,40.7607793,-111.8910474
3287,40.6781784,-73.9441579
3288,41.2033216,-77.1945247
3289,29.5844524,-81.20786989999999
3290,35.2219971,-101.8312969
3291,41.8781136,-87.6297982
3292,25.7616798,-80.1917902
3293,36.0689461,-94.1574552
3294,40.7181721,-74.01501139999999
3295,32.8998091,-97.0403352
3296,41.5153904,-87.356455
3297,44.8709601,-93.3741647
3298,29.5844524,-81.20786989999999
3299,27.6648274,-81.5157535
3300,37.4315734,-78.6568942
3301,42.331427,-83.0457538
3302,33.660109,-84.4102046
3303,37.09024,-95.712891
3304,42.4072107,-71.3824374
3305,40.789142,-73.13496099999999
3306,33.836081,-81.1637245
3307,43.8041334,-120.5542012
3308,41.8781136,-87.6297982
3309,37.09024,-95.712891
3310,42.0450722,-87.68769689999999
3311,39.9525839,-75.1652215
3312,38.9380912,-77.04493269999999
3313,29.7604267,-95.3698028
3314,34.0522342,-118.2436849
3315,36.1699412,-115.1398296
3316,41.8781136,-87.6297982
3317,37.09024,-95.712891
3318,40.6879464,-73.98200849999999
3319,32.715738,-117.1610838
3320,43.6563504,-72.32019919999999
3321,31.549333,-97.1466695
3322,33.1192068,-117.086421
3323,42.4072107,-71.3824374
3324,39.0457549,-76.64127119999999
3325,39.559546,-77.890639
3326,33.836081,-81.1637245
3327,29.6516344,-82.32482619999999
3328,40.7127753,-74.0059728
3329,40.0639616,-80.7209149
3330,36.778261,-119.4179324
3331,36.778261,-119.4179324
3332,39.9019489,-75.0264294
3333,31.9685988,-99.9018131
3334,40.7127753,-74.0059728
3335,47.6062095,-122.3320708
3336,43.5911786,-84.77533079999999
3337,25.9046798,-80.32622839999999
3338,33.7174708,-117.8311428
3339,37.09024,-95.712891
3340,36.1527447,-95.9963597
3341,36.1626638,-86.7816016
3342,37.8271784,-122.2913078
3343,31.9685988,-99.9018131
3344,36.0536374,-94.19254079999999
3345,28.3727178,-81.5140897
3346,33.7965964,-79.01336119999999
3347,34.0633443,-117.6508876
3348,32.4609764,-84.9877094
3349,34.0522342,-118.2436849
3350,36.738397,-87.46801099999999
3351,35.7595731,-79.01929969999999
3352,19.8967662,-155.5827818
3353,41.885201,-87.631711
3354,32.912624,-96.63888329999999
3355,33.95260200000001,-84.5499327
3356,40.7127753,-74.0059728
3357,29.95106579999999,-90.0715323
3358,39.9525839,-75.1652215
3359,27.6648274,-81.5157535
3360,34.0522342,-118.2436849
3361,31.9685988,-99.9018131
3362,37.68717609999999,-97.33005299999999
3363,41.2033216,-77.1945247
3364,32.715738,-117.1610838
3365,40.7583519,-73.9791833
3366,40.7127753,-74.0059728
3367,44.9537029,-93.0899578
3368,38.2544472,-104.6091409
3369,36.1539816,-95.99277500000001
3370,34.1063307,-118.2848199
3371,37.8271784,-122.2913078
3372,47.5650067,-122.6269768
3373,37.09024,-95.712891
3374,42.36837,-83.35270969999999
3375,29.9014029,-95.4001057
3376,40.7127753,-74.0059728
3377,37.8397406,-122.2899395
3378,38.8799697,-77.1067698
3379,43.7895101,-72.8848295
3380,43.9695148,-99.9018131
3381,40.7276736,-74.0001023
3382,37.09024,-95.712891
3383,39.9611755,-82.99879419999999
3384,37.09024,-95.712891
3385,37.09024,-95.712891
3386,34.1477849,-118.1445155
3387,29.7887809,-95.3881081
3388,43.2200583,-78.3869685
3389,44.3148443,-85.60236429999999
3390,37.9715592,-87.5710898
3391,40.7127753,-74.0059728
3392,42.0557609,-88.13690299999999
3393,36.1699412,-115.1398296
3394,41.7508391,-88.1535352
3395,37.09024,-95.712891
3396,21.3069444,-157.8583333
3397,40.7157509,-73.9970307
3398,29.7604267,-95.3698028
3399,37.2621686,-119.7009834
3400,37.09024,-95.712891
3401,38.2856247,-85.8241312
3402,27.6648274,-81.5157535
3403,34.5199402,-105.8700901
3404,39.9525839,-75.1652215
3405,34.0522342,-118.2436849
3406,42.6525793,-73.7562317
3407,31.549333,-97.1466695
3408,42.9475534,-87.89664599999999
3409,37.09024,-95.712891
3410,34.134728,-116.3130661
3411,40.7127753,-74.0059728
3412,44.3148443,-85.60236429999999
3413,41.4925374,-99.9018131
3414,34.0900091,-118.3617443
3415,40.5141147,-112.0329938
3416,30.9842977,-91.96233269999999
3417,36.1699412,-115.1398296
3418,34.0522342,-118.2436849
3419,38.6270025,-90.19940419999999
3420,36.778261,-119.4179324
3421,33.836081,-81.1637245
3422,31.9685988,-99.9018131
3423,37.09024,-95.712891
3424,37.2295733,-80.4139393
3425,37.09024,-95.712891
3426,43.7844397,-88.7878678
3427,36.1539816,-95.99277500000001
3428,39.2401735,-76.6806441
3429,21.3069444,-157.8583333
3430,40.4172871,-82.90712300000001
3431,36.5902022,-93.32378240000001
3432,40.7127753,-74.0059728
3433,32.7554883,-97.3307658
3434,32.7766642,-96.79698789999999
3435,42.4528571,-75.0637746
3436,41.6032207,-73.087749
3437,44.3148443,-85.60236429999999
3438,33.4945069,-112.0291181
3439,37.09024,-95.712891
3440,30.267153,-97.7430608
3441,34.0522342,-118.2436849
3442,36.11300500000001,-95.97542899999999
3443,33.7215907,-116.3675236
3444,41.7508391,-88.1535352
3445,33.4483771,-112.0740373
3446,34.5199402,-105.8700901
3447,29.1871986,-82.14009229999999
3448,33.8839926,-84.51437609999999
3449,37.3382082,-121.8863286
3450,34.6035669,-98.39592909999999
3451,39.1031182,-84.5120196
3452,36.1699412,-115.1398296
3453,31.9685988,-99.9018131
3454,41.2565369,-95.9345034
3455,42.5165071,-83.1127047
3456,42.3600825,-71.0588801
3457,40.0583238,-74.4056612
3458,39.0473451,-95.67515759999999
3459,39.1760059,-94.4869572
3460,29.95106579999999,-90.0715323
3461,43.9695148,-99.9018131
3462,32.8039676,-97.01572159999999
3463,62.4113634,-149.0729714
3464,37.8393332,-84.2700179
3465,30.2849185,-97.7340567
3466,42.2156131,-79.8342163
3467,42.43472,-83.985
3468,42.8397906,-76.6932818
3469,36.778261,-119.4179324
3470,35.0077519,-97.092877
3471,32.7766642,-96.79698789999999
3472,35.5174913,-86.5804473
3473,38.8799697,-77.1067698
3474,43.835238,-91.248604
3475,25.8487491,-80.12073869999999
3476,35.5174913,-86.5804473
3477,28.106891,-81.6483341
3478,39.768403,-86.158068
3479,32.7766642,-96.79698789999999
3480,36.778261,-119.4179324
3481,37.0341345,-95.6174229
3482,35.9940329,-78.898619
3483,27.6648274,-81.5157535
3484,35.8324766,-115.4341661
3485,42.338846,-71.1173481
3486,37.5407246,-77.4360481
3487,38.5976262,-80.4549026
3488,34.7303688,-86.5861037
3489,41.9209018,-73.9612887
3490,42.3600825,-71.0588801
3491,33.7489954,-84.3879824
3492,35.0077519,-97.092877
3493,37.8043514,-122.2711639
3494,40.7127753,-74.0059728
3495,39.9525839,-75.1652215
3496,35.108493,-77.04411429999999
3497,36.1699412,-115.1398296
3498,41.1455594,-81.33928829999999
3499,32.7766642,-96.79698789999999
3500,37.09024,-95.712891
3501,43.0389025,-87.9064736
