Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
United States of America,Region of the Americas of WHO,North America,2002,50,2002-12-09,2002-12-15,,3194,17,,3,,25,45,,,146,146,191,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2002,51,2002-12-16,2002-12-22,,2847,17,,6,,22,45,,,152,152,197,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2002,52,2002-12-23,2002-12-29,,3367,27,,8,,38,73,,,113,113,186,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2003,1,2002-12-30,2003-01-05,,3560,50,,19,,46,115,,,188,188,303,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2003,2,2003-01-06,2003-01-12,,3830,67,,11,,89,167,,,275,275,442,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2003,3,2003-01-13,2003-01-19,,4153,100,,24,,158,282,,,385,385,667,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2003,4,2003-01-20,2003-01-26,,5090,172,,53,,246,471,,,535,535,1006,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2003,5,2003-01-27,2003-02-02,,5769,270,,74,,363,707,,,706,706,1413,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2003,6,2003-02-03,2003-02-09,,5517,247,,115,,357,719,,,580,580,1299,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2003,7,2003-02-10,2003-02-16,,5265,248,,125,,313,686,,,416,416,1102,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2003,8,2003-02-17,2003-02-23,,5052,271,,102,,284,657,,,383,383,1040,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2003,9,2003-02-24,2003-03-02,,4273,192,,87,,243,522,,,245,245,767,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2003,10,2003-03-03,2003-03-09,,4075,167,,59,,248,474,,,192,192,666,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2003,11,2003-03-10,2003-03-16,,4090,163,,69,,208,440,,,131,131,571,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2003,12,2003-03-17,2003-03-23,,3284,88,,29,,117,234,,,78,78,312,,Sporadic
United States of America,Region of the Americas of WHO,North America,2003,13,2003-03-24,2003-03-30,,2657,42,,31,,107,180,,,44,44,224,,Sporadic
United States of America,Region of the Americas of WHO,North America,2003,14,2003-03-31,2003-04-06,,2402,25,,23,,58,106,,,17,17,123,,Sporadic
United States of America,Region of the Americas of WHO,North America,2003,15,2003-04-07,2003-04-13,,2010,15,,47,,46,108,,,26,26,134,,Sporadic
United States of America,Region of the Americas of WHO,North America,2003,16,2003-04-14,2003-04-20,,1724,10,,19,,34,63,,,11,11,74,,Sporadic
United States of America,Region of the Americas of WHO,North America,2003,17,2003-04-21,2003-04-27,,1508,17,,16,,20,53,,,22,22,75,,Sporadic
United States of America,Region of the Americas of WHO,North America,2003,18,2003-04-28,2003-05-04,,1296,6,,7,,6,19,,,12,12,31,,Sporadic
United States of America,Region of the Americas of WHO,North America,2003,19,2003-05-05,2003-05-11,,1088,7,,3,,4,14,,,6,6,20,,Sporadic
United States of America,Region of the Americas of WHO,North America,2003,20,2003-05-12,2003-05-18,,1084,3,,5,,1,9,,,9,9,18,,No Report
United States of America,Region of the Americas of WHO,North America,2003,21,2003-05-19,2003-05-25,,829,0,,1,,0,1,,,4,4,5,,No Report
United States of America,Region of the Americas of WHO,North America,2003,22,2003-05-26,2003-06-01,,795,3,,0,,2,5,,,10,10,15,,No Report
United States of America,Region of the Americas of WHO,North America,2003,23,2003-06-02,2003-06-08,,723,0,,3,,0,3,,,4,4,7,,No Report
United States of America,Region of the Americas of WHO,North America,2003,24,2003-06-09,2003-06-15,,591,0,,0,,1,1,,,0,0,1,,No Report
United States of America,Region of the Americas of WHO,North America,2003,25,2003-06-16,2003-06-22,,426,0,,1,,0,1,,,0,0,1,,No Report
United States of America,Region of the Americas of WHO,North America,2003,26,2003-06-23,2003-06-29,,329,0,,0,,0,0,,,0,0,0,,No Report
United States of America,Region of the Americas of WHO,North America,2003,27,2003-06-30,2003-07-06,,179,0,,0,,1,1,,,0,0,1,,No Report
United States of America,Region of the Americas of WHO,North America,2003,29,2003-07-14,2003-07-20,,,,,,,,0,,,0,0,0,,No Report
United States of America,Region of the Americas of WHO,North America,2003,40,2003-09-29,2003-10-05,,1393,0,,2,,19,21,,,1,1,22,,Sporadic
United States of America,Region of the Americas of WHO,North America,2003,41,2003-10-06,2003-10-12,,1644,0,,3,,74,77,,,0,0,77,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2003,42,2003-10-13,2003-10-19,,2135,0,,18,,235,253,,,1,1,254,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2003,43,2003-10-20,2003-10-26,,2520,0,,57,,398,455,,,4,4,459,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2003,44,2003-10-27,2003-11-02,,2679,0,,103,,435,538,,,0,0,538,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2003,45,2003-11-03,2003-11-09,,3480,1,,273,,585,859,,,3,3,862,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2003,46,2003-11-10,2003-11-16,,4539,0,,394,,908,1302,,,2,2,1304,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2003,47,2003-11-17,2003-11-23,,5823,0,,592,,1374,1966,,,8,8,1974,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2003,48,2003-11-24,2003-11-30,,6390,0,,488,,1753,2241,,,10,10,2251,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2003,49,2003-12-01,2003-12-07,,9394,0,,976,,2260,3236,,,32,32,3268,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2003,50,2003-12-08,2003-12-14,,12134,0,,1401,,2656,4057,,,29,29,4086,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2003,51,2003-12-15,2003-12-21,,11533,0,,1082,,2517,3599,,,20,20,3619,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2003,52,2003-12-22,2003-12-28,,9561,0,,568,,1822,2390,,,16,16,2406,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2004,1,2003-12-29,2004-01-04,,8311,0,,462,,1212,1674,,,12,12,1686,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2004,2,2004-01-05,2004-01-11,,6789,0,,279,,569,848,,,8,8,856,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2004,3,2004-01-12,2004-01-18,,5285,0,,168,,330,498,,,5,5,503,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2004,4,2004-01-19,2004-01-25,,4201,0,,95,,160,255,,,3,3,258,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2004,5,2004-01-26,2004-02-01,,4054,0,,93,,70,163,,,3,3,166,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2004,6,2004-02-02,2004-02-08,,3566,1,,46,,57,104,,,2,2,106,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,7,2004-02-09,2004-02-15,,3424,0,,24,,36,60,,,5,5,65,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,8,2004-02-16,2004-02-22,,3048,0,,29,,19,48,,,8,8,56,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,9,2004-02-23,2004-02-29,,2471,0,,16,,10,26,,,12,12,38,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,10,2004-03-01,2004-03-07,,2566,0,,4,,6,10,,,8,8,18,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,11,2004-03-08,2004-03-14,,2288,0,,2,,6,8,,,6,6,14,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,12,2004-03-15,2004-03-21,,2170,0,,4,,7,11,,,2,2,13,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,13,2004-03-22,2004-03-28,,1753,0,,5,,4,9,,,15,15,24,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,14,2004-03-29,2004-04-04,,1786,0,,3,,5,8,,,9,9,17,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,15,2004-04-05,2004-04-11,,1724,0,,0,,1,1,,,8,8,9,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,16,2004-04-12,2004-04-18,,1516,0,,0,,3,3,,,12,12,15,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,17,2004-04-19,2004-04-25,,1417,0,,2,,11,13,,,11,11,24,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,18,2004-04-26,2004-05-02,,1338,0,,0,,4,4,,,7,7,11,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,19,2004-05-03,2004-05-09,,1235,0,,0,,3,3,,,6,6,9,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,20,2004-05-10,2004-05-16,,1200,0,,0,,0,0,,,2,2,2,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,21,2004-05-17,2004-05-23,,1084,0,,0,,1,1,,,3,3,4,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,22,2004-05-24,2004-05-30,,1041,0,,1,,2,3,,,3,3,6,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,23,2004-05-31,2004-06-06,,798,0,,0,,2,2,,,4,4,6,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,24,2004-06-07,2004-06-13,,775,0,,0,,1,1,,,2,2,3,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,25,2004-06-14,2004-06-20,,797,0,,0,,0,0,,,2,2,2,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,26,2004-06-21,2004-06-27,,685,0,,1,,1,2,,,1,1,3,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,27,2004-06-28,2004-07-04,,634,0,,1,,0,1,,,2,2,3,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,28,2004-07-05,2004-07-11,,491,0,,0,,0,0,,,1,1,1,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,29,2004-07-12,2004-07-18,,660,0,,0,,0,0,,,2,2,2,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,30,2004-07-19,2004-07-25,,471,0,,0,,0,0,,,2,2,2,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,31,2004-07-26,2004-08-01,,602,0,,8,,0,8,,,0,0,8,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,32,2004-08-02,2004-08-08,,540,0,,1,,0,1,,,1,1,2,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,33,2004-08-09,2004-08-15,,521,0,,1,,0,1,,,0,0,1,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,34,2004-08-16,2004-08-22,,576,0,,0,,0,0,,,1,1,1,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,35,2004-08-23,2004-08-29,,733,0,,0,,3,3,,,1,1,4,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,36,2004-08-30,2004-09-05,,709,0,,4,,0,4,,,0,0,4,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,37,2004-09-06,2004-09-12,,698,0,,0,,0,0,,,3,3,3,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,38,2004-09-13,2004-09-19,,783,0,,1,,4,5,,,2,2,7,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,39,2004-09-20,2004-09-26,,763,0,,2,,1,3,,,1,1,4,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,40,2004-09-27,2004-10-03,,854,0,,4,,8,12,,,2,2,14,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,41,2004-10-04,2004-10-10,,1707,0,,5,,3,8,,,4,4,12,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,42,2004-10-11,2004-10-17,,2049,0,,10,,3,13,,,1,1,14,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,43,2004-10-18,2004-10-24,,2382,0,,16,,11,27,,,10,10,37,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,44,2004-10-25,2004-10-31,,2624,0,,13,,12,25,,,7,7,32,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,45,2004-11-01,2004-11-07,,2762,0,,19,,10,29,,,16,16,45,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,46,2004-11-08,2004-11-14,,3059,0,,28,,10,38,,,24,24,62,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,47,2004-11-15,2004-11-21,,3145,0,,41,,29,70,,,20,20,90,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,48,2004-11-22,2004-11-28,,3115,0,,18,,22,40,,,21,21,61,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,49,2004-11-29,2004-12-05,,3832,0,,64,,40,104,,,32,32,136,,Sporadic
United States of America,Region of the Americas of WHO,North America,2004,50,2004-12-06,2004-12-12,,3656,0,,88,,73,161,,,32,32,193,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2004,51,2004-12-13,2004-12-19,,4324,1,,108,,121,230,,,45,45,275,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2004,52,2004-12-20,2004-12-26,,4328,1,,179,,279,459,,,54,54,513,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2004,53,2004-12-27,2005-01-02,,5728,0,,325,,503,828,,,123,123,951,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2005,1,2005-01-03,2005-01-09,,6894,2,,400,,711,1113,,,166,166,1279,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2005,2,2005-01-10,2005-01-16,,6592,2,,298,,631,931,,,182,182,1113,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2005,3,2005-01-17,2005-01-23,,6870,2,,374,,889,1265,,,211,211,1476,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2005,4,2005-01-24,2005-01-30,,7928,1,,511,,1045,1557,,,306,306,1863,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2005,5,2005-01-31,2005-02-06,,8552,0,,686,,1214,1900,,,424,424,2324,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2005,6,2005-02-07,2005-02-13,,9629,2,,638,,1451,2091,,,478,478,2569,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2005,7,2005-02-14,2005-02-20,,10502,2,,688,,1396,2086,,,613,613,2699,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2005,8,2005-02-21,2005-02-27,,9601,1,,523,,1133,1657,,,617,617,2274,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2005,9,2005-02-28,2005-03-06,,8363,0,,227,,949,1176,,,518,518,1694,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2005,10,2005-03-07,2005-03-13,,7542,0,,161,,633,794,,,415,415,1209,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2005,11,2005-03-14,2005-03-20,,6482,0,,146,,489,635,,,466,466,1101,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2005,12,2005-03-21,2005-03-27,,5854,0,,102,,303,405,,,455,455,860,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2005,13,2005-03-28,2005-04-03,,5048,3,,54,,167,224,,,341,341,565,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,14,2005-04-04,2005-04-10,,3861,0,,47,,95,142,,,210,210,352,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,15,2005-04-11,2005-04-17,,3259,0,,14,,39,53,,,123,123,176,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,16,2005-04-18,2005-04-24,,2828,1,,21,,26,48,,,73,73,121,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,17,2005-04-25,2005-05-01,,2306,0,,12,,12,24,,,40,40,64,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,18,2005-05-02,2005-05-08,,2183,0,,10,,8,18,,,30,30,48,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,19,2005-05-09,2005-05-15,,2049,0,,13,,5,18,,,18,18,36,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,20,2005-05-16,2005-05-22,,1796,0,,20,,3,23,,,16,16,39,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,21,2005-05-23,2005-05-29,,1691,0,,9,,3,12,,,20,20,32,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,22,2005-05-30,2005-06-05,,1546,0,,6,,3,9,,,15,15,24,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,23,2005-06-06,2005-06-12,,1532,0,,4,,0,4,,,8,8,12,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,24,2005-06-13,2005-06-19,,1392,0,,3,,1,4,,,10,10,14,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,25,2005-06-20,2005-06-26,,1083,0,,5,,1,6,,,5,5,11,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,26,2005-06-27,2005-07-03,,1101,0,,0,,6,6,,,1,1,7,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,27,2005-07-04,2005-07-10,,950,0,,1,,0,1,,,4,4,5,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,28,2005-07-11,2005-07-17,,863,0,,0,,0,0,,,2,2,2,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,29,2005-07-18,2005-07-24,,849,0,,0,,1,1,,,2,2,3,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,30,2005-07-25,2005-07-31,,1010,0,,1,,0,1,,,1,1,2,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,31,2005-08-01,2005-08-07,,840,0,,0,,0,0,,,0,0,0,,No Activity
United States of America,Region of the Americas of WHO,North America,2005,32,2005-08-08,2005-08-14,,784,0,,3,,1,4,,,0,0,4,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,33,2005-08-15,2005-08-21,,795,1,,0,,4,5,,,0,0,5,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,34,2005-08-22,2005-08-28,,778,0,,2,,0,2,,,0,0,2,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,35,2005-08-29,2005-09-04,,714,0,,0,,3,3,,,1,1,4,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,36,2005-09-05,2005-09-11,,642,0,,1,,0,1,,,0,0,1,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,37,2005-09-12,2005-09-18,,665,0,,4,,0,4,,,1,1,5,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,38,2005-09-19,2005-09-25,,520,0,,0,,0,0,,,0,0,0,,No Activity
United States of America,Region of the Americas of WHO,North America,2005,39,2005-09-26,2005-10-02,,371,0,,0,,0,0,,,0,0,0,,No Activity
United States of America,Region of the Americas of WHO,North America,2005,40,2005-10-03,2005-10-09,,1844,0,,6,,4,10,,,1,1,11,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,41,2005-10-10,2005-10-16,,2143,0,,6,,4,10,,,1,1,11,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,42,2005-10-17,2005-10-23,,2283,0,,12,,6,18,,,5,5,23,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,43,2005-10-24,2005-10-30,,2618,0,,6,,5,11,,,2,2,13,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,44,2005-10-31,2005-11-06,,2732,0,,13,,4,17,,,3,3,20,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,45,2005-11-07,2005-11-13,,3139,1,,21,,12,34,,,6,6,40,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2005,46,2005-11-14,2005-11-20,,3209,2,,18,,16,36,,,4,4,40,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,47,2005-11-21,2005-11-27,,2450,0,,18,,17,35,,,3,3,38,,Sporadic
United States of America,Region of the Americas of WHO,North America,2005,48,2005-11-28,2005-12-04,,3056,1,,53,,29,83,,,2,2,85,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2005,49,2005-12-05,2005-12-11,,3405,1,,109,,64,174,,,8,8,182,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2005,50,2005-12-12,2005-12-18,,3946,0,,233,,92,325,,,5,5,330,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2005,51,2005-12-19,2005-12-25,,4619,0,,266,,325,591,,,9,9,600,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2005,52,2005-12-26,2006-01-01,,4909,2,,312,,322,636,,,18,18,654,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2006,1,2006-01-02,2006-01-08,,4953,0,,226,,255,481,,,21,21,502,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2006,2,2006-01-09,2006-01-15,,5514,4,,293,,324,621,,,13,13,634,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2006,3,2006-01-16,2006-01-22,,5414,4,,278,,331,613,,,15,15,628,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2006,4,2006-01-23,2006-01-29,,5500,4,,299,,428,731,,,23,23,754,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2006,5,2006-01-30,2006-02-05,,5748,5,,302,,463,770,,,50,50,820,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2006,6,2006-02-06,2006-02-12,,5665,9,,304,,520,833,,,96,96,929,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2006,7,2006-02-13,2006-02-19,,5797,15,,338,,618,971,,,94,94,1065,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2006,8,2006-02-20,2006-02-26,,6740,16,,346,,767,1129,,,130,130,1259,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2006,9,2006-02-27,2006-03-05,,6420,27,,421,,726,1174,,,263,263,1437,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2006,10,2006-03-06,2006-03-12,,6366,51,,392,,750,1193,,,317,317,1510,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2006,11,2006-03-13,2006-03-19,,5529,37,,265,,516,818,,,322,322,1140,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2006,12,2006-03-20,2006-03-26,,5180,76,,164,,435,675,,,354,354,1029,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2006,13,2006-03-27,2006-04-02,,4205,61,,121,,288,470,,,387,387,857,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2006,14,2006-04-03,2006-04-09,,3676,38,,53,,171,262,,,285,285,547,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2006,15,2006-04-10,2006-04-16,,3316,23,,50,,112,185,,,208,208,393,,Sporadic
United States of America,Region of the Americas of WHO,North America,2006,16,2006-04-17,2006-04-23,,2808,23,,30,,58,111,,,203,203,314,,Sporadic
United States of America,Region of the Americas of WHO,North America,2006,17,2006-04-24,2006-04-30,,1753,10,,1,,38,49,,,117,117,166,,Sporadic
United States of America,Region of the Americas of WHO,North America,2006,18,2006-05-01,2006-05-07,,1386,3,,4,,40,47,,,79,79,126,,Sporadic
United States of America,Region of the Americas of WHO,North America,2006,19,2006-05-08,2006-05-14,,1097,0,,0,,36,36,,,64,64,100,,Sporadic
United States of America,Region of the Americas of WHO,North America,2006,20,2006-05-15,2006-05-21,,811,1,,1,,8,10,,,41,41,51,,Sporadic
United States of America,Region of the Americas of WHO,North America,2006,40,2006-10-02,2006-10-08,,2309,13,,2,,26,41,,,15,15,56,,Sporadic
United States of America,Region of the Americas of WHO,North America,2006,41,2006-10-09,2006-10-15,,2502,20,,1,,37,58,,,9,9,67,,Sporadic
United States of America,Region of the Americas of WHO,North America,2006,42,2006-10-16,2006-10-22,,2900,17,,4,,37,58,,,22,22,80,,Sporadic
United States of America,Region of the Americas of WHO,North America,2006,43,2006-10-23,2006-10-29,,3237,13,,2,,46,61,,,23,23,84,,Sporadic
United States of America,Region of the Americas of WHO,North America,2006,44,2006-10-30,2006-11-05,,3765,25,,1,,75,101,,,42,42,143,,Sporadic
United States of America,Region of the Americas of WHO,North America,2006,45,2006-11-06,2006-11-12,,4262,18,,1,,93,112,,,43,43,155,,Sporadic
United States of America,Region of the Americas of WHO,North America,2006,46,2006-11-13,2006-11-19,,4525,25,,2,,74,101,,,32,32,133,,Sporadic
United States of America,Region of the Americas of WHO,North America,2006,47,2006-11-20,2006-11-26,,4538,21,,2,,110,133,,,28,28,161,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2006,48,2006-11-27,2006-12-03,,5642,43,,1,,111,155,,,54,54,209,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2006,49,2006-12-04,2006-12-10,,5805,55,,2,,145,202,,,62,62,264,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2006,50,2006-12-11,2006-12-17,,6686,106,,9,,306,421,,,120,120,541,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2006,51,2006-12-18,2006-12-24,,7083,194,,10,,392,596,,,133,133,729,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2006,52,2006-12-25,2006-12-31,,6777,201,,14,,366,581,,,123,123,704,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2007,1,2007-01-01,2007-01-07,,6711,128,,14,,240,382,,,86,86,468,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2007,2,2007-01-08,2007-01-14,,6430,180,,35,,293,508,,,86,86,594,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2007,3,2007-01-15,2007-01-21,,6200,174,,44,,420,638,,,80,80,718,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2007,4,2007-01-22,2007-01-28,,7200,310,,86,,760,1156,,,154,154,1310,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2007,5,2007-01-29,2007-02-04,,8261,367,,107,,1172,1646,,,203,203,1849,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2007,6,2007-02-05,2007-02-11,,8986,497,,133,,1491,2121,,,411,411,2532,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2007,7,2007-02-12,2007-02-18,,9780,430,,133,,1544,2107,,,416,416,2523,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2007,8,2007-02-19,2007-02-25,,9947,297,,156,,1388,1841,,,526,526,2367,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2007,9,2007-02-26,2007-03-04,,8634,201,,192,,1006,1399,,,550,550,1949,,Widespread Outbreak
United States of America,Region of the Americas of WHO,North America,2007,10,2007-03-05,2007-03-11,,7848,169,,199,,751,1119,,,470,470,1589,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2007,11,2007-03-12,2007-03-18,,6928,147,,207,,569,923,,,430,430,1353,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2007,12,2007-03-19,2007-03-25,,6460,65,,165,,491,721,,,369,369,1090,,Regional Outbreak
United States of America,Region of the Americas of WHO,North America,2007,13,2007-03-26,2007-04-01,,5558,59,,173,,322,554,,,211,211,765,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2007,14,2007-04-02,2007-04-08,,4698,33,,101,,228,362,,,156,156,518,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2007,15,2007-04-09,2007-04-15,,4290,31,,186,,158,375,,,140,140,515,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2007,16,2007-04-16,2007-04-22,,3857,28,,126,,138,292,,,81,81,373,,Local Outbreak
United States of America,Region of the Americas of WHO,North America,2007,17,2007-04-23,2007-04-29,,3058,21,,119,,86,226,,,68,68,294,,Sporadic
